,Unnamed: 0,Content
1615,6552,"Iliya Gruzinov is a fat liar. Donetsk airport was destroyed by russian terrorists with the support of the Russian army. Ukrainian soldiers initially defended the airport and continue to defend it now. But Russian terrorists continues airport shelling from residential areas of the Donetsk, using a weapon that delivers them to Ukraine by putin."
1616,6553,"Airport totally destroyed by Ukrainian fascists in 2014. it`s terrible, because before airport was The Best in Ukraine. This situation happens by EU support of Ukranian nazism. I think at this moment we can remove this cemetry from airtports databases"
1617,6555,No business lounge
1618,6561,"Be careful with the information desk who offer to order ""official"" taxi for you - it's a scam and you end up with the guys charging you 3 times more than you should pay. It's better to order taxi/transfer via your hotel."
1619,6563,Staff don't know English in domestic terminal. It's look awful. Domestic terminal is not suitable for disabled people
1620,6568,"I found it very difficult to get to the airport, I still haven't reached the airport with my fellow passengers, despite the pilots best efforts in trying. Customs have been particularly hard of late for me to clear, not only here, but internationally for some reason. I also have been told I won't be able to claim anything when I reach the airport, though I hear that the facilities are great, it just seems I'm just not wanted here."
1621,6572,"Very easy to get into country, no problems at custom, used diplomatic & crew gate. Very warm staff but terminal is not nice."
1622,6573,A lots of nationalists and nationalist accessories. But you can see these are the realities and modern values of Ukraine!
1623,6575,"A Ukraine International Airlines (UIA) flight crashed shortly after taking off from the Iranian capital Tehran on 8 January, killing all 176 passengers and crew members on board."
1624,6577,Borispol airport Terminal F is a total disaster. Check-in girl was rude and unfriendly. There are no duty free shops or restaurants anywhere in that terminal even after the passport control. It was definitely my worst travel experience ever.
1625,6581,"Very difficult to give anymore than this, as its a very small airport and I think again one of these places that needs to move with the times and provide the capacity for the volume it is dealing with. I know this is a second tier airport serving Kyiv and Ukraine, but it does have a lot of regular traffic from budget airlines, so lot of volume. Check in area, very limited and small with limited seating and not much on offer amenity wise. Security very comprehensive but time consuming as it was one person at a time through a barrier, not like most places where everyone grabs their bins and keeps moving. But if it makes it safer no complaints, just a slow process. Then get past security and into the waiting area and again its fairly small and tight and I was there at 0500 for an early flight in winter, I can imagine what it would be like middle of the day during peak season in Summer or Spring. Getting there though easy enough from Kyiv central in an Uber, pretty much pull up outsider front doors to terminal."
1626,6583,"The worst airport I have ever been! Staff can't help with anything, always ignoring, I'm local, but they just refuse to help us to solve problem which was made from their side! There was no name card on that guy jacket, so I can't tell who was he, but he made our trip super complicated!"
1627,6588,"Arriving is not organized at all, there are crowds instead of queues, no information to arriving passengers. We stood in queue on Passport control, and border guard or other airport workers just took foreign people from one queue to another, they brought 5 people to the beginning of our queue in front of us, each minute we become further from the passport control instead of being closer. There are no separate lines for foreigners and for Ukrainians, instead of that they just took people from one queue to another. There is a complete chaos, while the airport itself is small and easy for understanding and there are no many people inside it."
1628,6589,The worst airport ever which i have ever been in. Passport controllers acted like pigs and they make us wait 4 hours because of we are from Turkey
1629,6591,"No places to sleep in case of ovenight connections, the seats are pretty uncomfortable for that. Food is not good as well"
1630,6597,"Nice, clean and very airy airport."
1631,6601,"When departing, the ticket in the application was not enough, at this airport it is necessary to have a paper ticket. The check-in staff was nice, but that's the only plus point of the airport. After passing through the inspection, there is no shop in the area, and you cannot buy or drink. WiFi is there but it didn't work."
1632,6602,"The local customs control received a tip about me after my arrival, so they waited for me with their dogs right after my arrival, and I received an excessively detailed inspection. They played tough guys and of course they left sad, but based on this experience I can't give a positive review."
1633,6604,"Security is a one huge mistake - no english, no english clarification, and no understanding of basic math: the security officer informed me that 0,1l is more than 100ml, so I can't take it to the plane. Oh, great. And then it was a point of discussion with 3 officer in the same time, while any of them try to bother with speaking english. (apart of it: taxi to the airport it was quite cheap, internet was working, and 4am was crowded, full of people with queue to both security as a check in - poor organised)"
1634,6605,"Security is a one huge mistake - no english, no english clarification, and no understanding of basic math: the security officer informed me that 0,1l is more than 100ml, so I can't take it to the plane. Oh, great. And then it was a point of discussion with 3 officer in the same time, while any of them try to bother with speaking english."
1635,6615,"IMPORTANT NOTICE: Upon Crimea peninsula occupied by Russia, anyone arriving onto Crimea not through the territory of Ukraine considered as a crime by the Government of Ukraine/ Any passenger arriving via Simferopol airport therefore considered as a criminal by the Government of Ukraine. Pls be aware Important notice: According to the legislation of Ukraine, foreigners are allowed to cross the occupied territories only with special passes and through special entry points. Thus, all persons arriving on the territory of the ARC through Simieropolskoye litovyshte and the Kerch ferry crossing violate the legislation of Ukraine with the corresponding consequences."
1636,6617,The airport is within the part of Ukraine which is occupied by russia. There is no way to maintain or ensure any air safety protocols due to complete ban on any relations of the airport with Ukrainian and international organizations. Thus the airport should be avoided at any cost.
1637,6622,It's hard to call it an airport. rather looks like a bus station somewhere in an abandoned village.
1638,6623,"Damn it, not the airport... They don’t take your luggage at check-in, but you drag it to security control yourself. Almost everything is old and shabby (although there are signs of renovation in some places). BUT! Thank you very much to the airport and its management that it still functions (albeit in a deplorable state!) It was very convenient to fly directly from Zaporozhye. So these little things can be tolerated in exchange for significant savings in time and effort)"
1639,6624,The border guards went completely wild with boredom. The toilets are terrible. There are huge sandwiches in the cafe.
1640,6631,Small old airport where for most flights you have to bus to the terminal. Terminal is cramped and not particularly clean
1641,6633,"Transit passenger, very unorganised and security check on the face of it was a bit pointless. Nothing needed to be taken out of hand luggage."
1642,6634,"Possibly the worst airport I've been to. Too crowded, poorly organized, not enough seats or basic facilities."
1643,6635,"Very small for volume of flights and thus very crowded. Quite dated, not very clean. Most of the flights seem to be (de)boarded by bus, which is given local temperatures somewhat face-slapping. Security are ""UAE standard"" pleasant (ie. meh)."
1644,6641,"I didn't liked traveling by bus between terminal 2 and terminal 3, It was my first time on plane and my first international trip."
1645,6647,"Such a bad airport. Nothing works, you need o buy a card for bus in a store which is totally hidden, without any signs. They only accept cash. While we live in 2019 this airport stuck in 1980. Fuck DWC"
1646,6648,"When you are travelling with the hand luggage only, you cannot proceed to the security check immediately. You must go through the check-in anyway as their system is not integrated with the carriers systems..."
1647,6653,One of the worst experiences of my travelling life - and i work there DNATA - what do they actually do? Check-in on behalf of QR very rude Delivered us to the wrong aircraft on the bus on departure Baggage delivery on arrival useless
1648,6654,Nothing good about this airport. Have to wait 3 hours for baggage! I feel like at third world country. People yelling and quarrel with airport staff who can't give a solid reason on baggage delay. The trip to airport killed me. I hate this airport so much!
1649,6664,"Sharjah Airport is an old, dull looking airport with very little facilities The only security check we've been through was one before you entered the gates area, other than that, no security checks. Other than the Duty Free, the only place you could get food from was one or two restaurants. Upon arrival, we found long, crowded and slow immigration and customs. No Wi-Fi was offered. Getting to the airport is hard if you don't have a GPS because of lack of street signs. Overall 2/5."
1650,6665,"It was one of my worst check-in experience on departure and worst immigration experience on arrival. Even though they have eye-scan system at every counter, they choose not to enable it and one few counters were performing it. though other counters were manned but they were sitting idle and talking to each other. The same situation on check-in with Airline staff"
1651,6672,"As a small regional airport you shouldn't really expect much but as my regional and local airport I was disappointed. I travelled on a Thursday morning and was expecting some queues however found that the staff were working slower than everyone else at the airport which is really poor considering how much you pay for the ticket and that you are travelling with a scheduled airline. Despite undergoing transformation, the airport still seems to offer the same basic facilities and does not seem to have improved on it's offer to passengers considering there is just a larger duty free shopping area. Boarding was very slow and we did end up leaving late because of slow boarding and slow cabin crew."
1652,6676,"In need of rebuilding, the terminal feels cramped and check-in is dire, specifically for the BA flights, two on the desks and over 40 waiting to check in at 9AM. Despite all the demands for fees, I see little investment in the airports infrastructure."
1653,6683,"Not a great airport. Masquerades as international but not ideal to cope with the level of traffic. Belfast International (BFS) is superior and easier to use, albeit a little further from the city centre"
1654,6695,Main lounge area too small and crowded for its own good. Airport itself services by a thrice hourly bus from the city centre for £8.50 single. Seating throughout is uncomfortable metal seating. Most of the airport in dire need of refurbishment. Some staff abrupt bordering on rude.
1655,6698,"Terrible security control with only two counters open! Boarding at the gate not friendly as you're being placed in a closed group waiting space, with no access to vending machines or other food services."
1656,6701,"Late-ish flight on Sunday night - all the food outlets were closed or closing. Not enough seating, poor PA announcements and shambolic queues for departure gates. A terrible little airport"
1657,6704,"Airport was busy, two toilets were closed and another had blocked toilers overflowing onto the floor. The terminal (check-in) smelt strongly of petrol/exhaust from construction. The place was a mess."
1658,6706,Awful security delays (again). Paid for fast track and got a long queue. Ended up running for the plane.
1659,6711,"Sadly as my local airport, bhx has gone down in experience recently. Terminal is hot & stuffy with underpowered Air Conditioning, staff were late to gate 59, which led to a wait of about 30 mins in a hot, stuffy corridor. Just a bad experience all round :("
1660,6714,not a very good airport at all. had to walk to terminal in rain and got soaked. then 10 minutes until bags came round. no staff to be seen whatsoever. not spoken to by anyone simply awful setup although landing and takeoff were one redeeming quality
1661,6716,"Very convenient, it feels like the airport is in the town centre. However, the airport itself is on a par with Malavane airport in Maputo, Mozambique, Very poor and in urgent need of investment."
1662,6719,"Could do with expanding, and MORE flights to different destinations, ALL year round."
1663,6724,"This is our local airport but it is very badly managed. Over full car parks even though you have pre-booked, lousy phone connectivity and one of the slowest arrivals procedures (immigration and baggage reclaim) of any UK airport. The airport has increased the number of flights and available destinations which is great but the management need to take urgent steps to cater for the increased passenger numbers."
1664,6731,how can someone say this is the best UK airport and the 3rd best airport in the World? who made the survey? chavs?
1665,6735,Remote car rental center with a bus every quarter of an hour is such a disgrace. Terminal is also just too small and overcrowded.
1666,6740,"No possibility to reach connecting flights without going through security again. No plugs whatsoever next to the seating options either, only a paid powerbank option. Avoid at all cost."
1667,6754,"I arrived at Cradiff on September 9th, the arrivals terminal building is dated and very unpleasing, Immigration was quite fast, provided that mine was the only Extra-Schengen flight. Baggage claim area is really unpleasing, there is not even a monitor telling you which is the right baggage carousel. Baggage claim took almost 30 minutes, which is ridiculous given the size of the airport. There is a good shuttle service both to Cardiff Central Station and to the nearby Rhoose station (trains to Cardiff Central leave from there). All in all there is room for improvement."
1668,6759,"Small airport, free WiFi (registration needed)"
1669,6770,"Aircraft was parked well away from the terminal building and passengers had to follow a member of staff back to the terminal in the pouring rain. No other aircraft at the terminal, decision to park so far away a bit baffling . All else ok."
1670,6785,"Terrible ""Aldi"" Airport. Takes ages for baggage to be unloaded If you like being shouted at by the security staff during the screening, then this is the place for you. It used to be a really nice airport, but Gordon Dewar has transformed this to a horrible place to fly to. I try to use ABZ these days."
1671,6791,"Return Trip to Dub take off delayed, waiting on ramp for light aicraft to clear space for 20 mins. Surely commercial should take precedence"
1672,6795,"What a terrible airport. Poor facilities, the worst organisation and to be avoided at all costs. The management should spend some time at a ""proper"" airport and see how things should be done. Security needs a complete review."
1673,6812,An airport that provides a hassle free experience in terms of low queuing. However the facilities are appalling.
1674,6824,"Small Airport but very cnvenient to Brigg, my departure town. Humberside is within half a mile of a main railway line and cold do with a train link. This will surely help with its development."
1675,6843,Horrendously unfriendly staff
1676,6847,"Had to wait over an hour on the plane, at the stand, for a bus to drive us about 30 yards. Infuriating after an early arrival. Long queue for passport after that, no e-gates."
1677,6853,Service is really slow. I flew in a holiday period and our flight was delayed by 1 hour due to staffing shortages. The same guy who was loading bags on the plane also had to drive the vehicle to push back the plane.
1678,6854,"I've spent over 1.5h in line to security check. Only two security lines, with very short tables/lines with plastic boxes, so only few people can prepare to scans at the same time."
1679,6855,"It took well over an hour just to get to the gate, slow is not the word as only one entry gate was open and coming home was just as bad."
1680,6863,Charge for a single ziplock plastic liquids bag and wont let you pass unless you purchase one. Not many facilities to make use of.
1681,6869,"Showed to the 2 attendants that check your status at the check-in queue my boarding pass and I said I can go to the Priority queue as I have BA Silver, then said ""but you're World Traveller, ouch"" and started laughing. A BA Luxury experience as always ha!. After a more senior showed up and allowed me to Priority, the check-in lady was very nice and efficient. Security at this airport is always chaotic and expect anything between 2min to 1hr to clear it."
1682,6870,Security takes a while to get through and it takes unfortunately multiple trays to put all of your baggage in to get scanned
1683,6874,"LCY is not a transit airport. Due to a cancellation, I had to change flights in LCY. Having already cleared security at GLA with no issues, I then had to go through security again. LCY security is a tiny space. I got through the barrier and then the attendant stopped anyone else getting through the barrier due to the queue being so backed-up. As usual, I had my tablet and liquids out of my bag ready for scanning. One of the attendants told me that I didn't have to, so I put them back in the bag. It got pulled and what was the thing that they wanted to check, yes my tablet. There was a constant group of four passengers waiting at the end on the conveyor belt waiting for their bags to be checked. there were two attendants doing the checking and most of the bags seemed to be checked very quickly, but they were arriving constantly and they never did clear the backlog. They really have to do something about the sensitivity of the machines. Once after the stress of security there was plenty of free seats up the left side of the departure lounge, which didn't seem to be used much from departures. It the allotted time I went to the gate that I was leaving from, The area was tiny, with few seats. I stood along the corridor, but from there the announcements were very mute."
1684,6876,Totally inappropriate advertisement of London City airport - it shame to see such a concept in 2020.
1685,6886,"Not so many chairs for this kind if large airports, prices at shop it's so huge ( pack of cigarettes £22)"
1686,6887,I cannot believe one of the world's greatest cities has an airport as dysfunctional as Heathrow. Even the local Brits were complaining about the madhouse the place was.
1687,6889,"LHR T5 is a dirty hell hole, I don't think it has ever been cleaned since it was built, dust and dirt on every surface. I feel embarrassed that this is the welcome and first impression that visitors get to the UK. Planes are always late taking off and on my last 3 trips we've had to wait for the ramp guidance system to be turned on. It's not like they didn't know we were coming!!! And worse still is over £13 to park for an hour, and £5 just for the privilege of dropping someone off. It's criminal that they bleed their customers of cash at every opportunity. And have to mention that baggage reclaim is a joke. Dont rush through immigration (if you get the chance) because your bag with the priority bag tag will be the last one out after at least an hour of waiting."
1688,6892,Terminal 5 is awful. Never made a connection there; always packed and delays getting the aircraft to a gate.
1689,6898,"The lounge is fine, I've can stay and wait his flight. Menu is always the pasta con carne and the""fancy"" beans. Checking in procedure is a shamble, they let go the priority passengers and keeping them like castles on the stairs."
1690,6901,"Probably the worst of the major London airports. Disorganized and chaotic; every time it’s taken forever in security, which are clearly understaffed. Not enough seats in the airport and the shop and restaurant options are poor."
1691,6904,"Good airport, stayed night before and loved the premier inn experience. Good airport in general though. Lost my bag however."
1692,6918,No mens toilets in main departure area this time. Facilties were grubby. Staff services were good and efficient though.
1693,6919,"Stansted is the worst airport ever. Two and a half hours getting there. Stansted Express is a Scam, that permits you to pay tapping your card, but once arrived people of the check control says that is forbidden, and charge you a insane fee. The slowest security control ever. We spent more than a hour only in that! We waited more than a hour in front of the aircraft"
1694,6921,"Flights are cheap but parking is ridiculously expensive, better value overall to pay more for flights and use a different airport."
1695,6922,Just way too busy. Much too many flights and people. There were two cancellations while we were there and the place filled up really quickly with the extra bodies hanging around.
1696,6932,"Terminal 2 is brilliant, new, better circulation and security with nicer lighting and departures area. feels new. T3 and T1 are horrific, old, with poor circulation, awful security, no natural lighting, outdated interiors, and looks like a remnant of the war that hasn't been torn down despite being far past its 'best before' date. looking forward to the refurbishment and expansion to be completed as it will hopefully bring the whole airport into the 21st century."
1697,6936,"No airport comes close to MAN for being the worst airport that has ever existed. Off the plane you could see a member of the ground crew looking thoroughly hacked off at being forced to 'work' at gunpoint no doubt. Immigration was swift - though it was New Years Eve AND we were the only flight in the bus station aka T3. Still, it took over thirty minutes for the bags to arrive....well done MAN."
1698,6940,Person in security screening was rude in my opinion. The only airside outlet was Coffee Republic and was cash only. No warning.
1699,6952,"We had to deplane to go through customs as the first point of arrival in UK from Jersey. What a farce. Walk through to baggage reclaim past an apparently unstaffed 'customs post', into land-side, recheck bags at Loganair desk and go back through security, to sit by the boarding point to be first back onto the plane. And this experience cost us £10 each by way of 'airport development fee'!"
1700,6961,"Just a typical low cost airport. Dropoff and pick up is a total rip-off and half the time the boom is stuck. Security checkpoints are a complete hit and miss and usually understaffed. They also love to mess you around with the bag x-ray, very inconsistent. In busy the airport is a complete shambles because they have far too many movements fro what they can effectively handle, people wise. Arrivals is joke, again far too many people for such a rubbish little arrivals hall before immigration. All in all just a rubbish airport but then again this is for a regular flyer i.e. weekly, for holiday once a year its probably bearable. Wifi never works and only thing they seem to serve in quantity is alcohol."
1701,6964,"the security area was completely packed with people, with more than about 15 lanes (visual estimate), and only 5 were open. the staff had to let people come down the corridor to the area a handful at a time, to stop overcrowding I presume. I think it's safe to say they failed at that. But it's not wholly the fault of the staff, the labour shortages are also at fault, but there were more than adequate staff shepherding us down a very simple corridor and not enough manning the lanes. not the greatest experience."
1702,6966,Going to Malaga was amazing Coming back was dreadful. Stuck on the plane for 15/20 mins due to no buses (apparently they were shocked by our 5 min early arrival) Customs was a nightmare. Took FOREVER to get through. Despite having 2 children under 12. Baggage was quick. Waiting for the bus to take us back to the car park. Oh my god. They had stopped the buses. Meaning we had how many people waiting for one minibus. It was a shambles. Never again
1703,6968,Terrible Border control! This airport is so slow for everything. Parking costs £2 for 10 mins in rapid and £1 for every min there after. Security is a joke and the airport has nothing in it. Unfortunately my local airport.
1704,6969,It took 30 minutes to get through immigration at midnight. Families with tired young children having to wait. Terrible
1705,6971,"Although Brize Norton is a military facility, it does have a small number of scheduled flights that civilians can buy tickets for, mainly to Ascention Island and the Falklands. I guess that's why it's on here."
1706,6972,A military base no civilian facilities. There is no access to the base without a pass. The terminal has a small shop and there is car hire available. All handling is by the military
1707,6973,Why is Brize Norton on here when it is not a public airport. But a RAF Aerodrome.
1708,6995,It's on my doorstep . . . just wish it had a few more options.
1709,6996,"Basic airport, but with good bus service to Darlington BR."
1710,7006,"TSA lines early in the morning are painfully long. Only 2 of the 4 scanners are open despite people queueing up for 30 minutes. Flights into and out of Albany are often cancelled. Other than Southwest, airlines mostly operate small RJ aircraft that force cancellations more often."
1711,7007,"TSA early in the morning has possibly the worst line backed up out of any US airport. It is there every day and the TSA seems to think they are below average. It often takes over 1 hour to get to security. Once there, they have 2 of 5 scanners working. These are not smart people."
1712,7018,-
1713,7034,The non TSA pre check line was +1hour long. Passengers were going to the front of the line to avoid missing their flight. Get there 2 hours early if you need to return a car and/or check luggage.
1714,7040,What a shit show starting with Delta lost in managing queues for checkin counters and baggage drops. Most uncomfortable experience so far this year.
1715,7041,"Very poorly signed, with no elevated signs indicating the locations of the shuttle or Uber pick-up locations (signage only found in the form of stickers on the floor by the escalators...very easy to miss). Overall, the airport seemed crowded and not very ergonomic in design."
1716,7045,"Loved all the shopping and dining options, and how modern and clean ATL looked, but literally had the worst customs/TSA experience ever here"
1717,7073,"under construction, but all ok should be good when its done"
1718,7086,birmingham
1719,7095,"There are almost no food / drink options before going through security at this airport. I had to wait for a delayed flight for about 5 hours, and couldn't get through security for a few hours because I also had a bag to check in, so I was stuck out there"
1720,7102,"We had a somewhat miserable time at BOS as we spent over 10 hours there due to delays. While this isn't indicative of everyone's experience, our was not good."
1721,7119,"What an awful airport. It's small, the staff fulfill the worst of American stereotypes, sleeping there is a thoroughly unpleasant experience with hardly any amenities, and the constant blaring of the TVs fills your unconscious with right-wing propaganda."
1722,7120,Much bigger airport than I expected
1723,7128,Came here instead of LAX
1724,7144,Airport is under heavy constructions. Very few restaurants and shops only. Two piers despite the fact CHS is very small. Still cosy what I apreciate about airports in the southeast
1725,7146,"Not a bad little airport, but being stuck there for 5 hours waiting for a replacement aircraft was torture. Free wifi and pleasant staff, though."
1726,7155,Everywhere you look there is a line. Bathroom? yep. Baggage claim? yep. I got stuck in a line trying to simply exit the terminal. Like the door to exit wasn't enough for the amount of foot traffic. Hate this place with a passion.
1727,7156,I have flown arrived and departed from 16 different airports. This one is the worst. Airport is permanently under construction (not uncommon for a large airport). TSA is straight up rude at CLT. Wifi is very slow. Way overcrowded.
1728,7167,"THE MOST EXPENSIVE AIRPORT I HAVE EVER TRAVELED THROUGH! BRING PLENTY OF $$$$$ IF YOU PLAN OF GETTING ANY FOOD, EVEN FAST FOOD! TERRIBLE RIP OFF!"
1729,7168,"Ground agent unfriendly, counted my poster tube the 3rd carry-on. I had to de-assemble the tupe and put them into my bag to make the carry-on 2."
1730,7175,"Execrable assistance service for PRMs. They help you out of the plane, take you in a wheelchair to a place in Terminal B and tell you, sorry we don't know how to go down the escalator, you have to go to your gate yourself. in terminal C located several hundred meters away."
1731,7180,Staff at the airport are rude. There are no clear signs to help travellers find their way inside the terminal and the staff are not friendly. I had a stressful experience at this airport.
1732,7187,"Convoluted exit after baggage collection as you have to go through security again to exit. After customs and baggage collection you enter a security area where your bag is put on a conveyer belt that sends your bag to the carousel upstairs, but then you go through security, including liquids check, before exiting to the carousels. This is because you join departing passengers in the airport, hence the security checks. Airport not really set up for international arrivals."
1733,7188,"CVG is normally a very efficient airport. Today, I was greeted by the rudest, most unprofessional Delta ticket agent who was also abusing every piece of luggage I saw her touch. TSA pre was closed, but the pre line was not blocked off, so you just ended up walking to an unmanned station with no signage. TSA did provide a card so we didn’t have to remove shoes, belt, etc. It was still awkward being behind “non regular” fliers that need 5 totes and 10 min to put everything on the belt for security clearance."
1734,7202,"I get to my flight I'm flying allegiant so I get to the airport early so that I can check in, the nice person behind the counter said that my TSA pre-check isn't valid for this trip and that I will have to go through the normal line, this line was so long that by the time I was getting my shoes on they were calling me to my flight because they were about to leave without me. I got to the airport an hour before I'm supposed to board the flight. The airport did look nicer but it looks like an airport from the 80s that just has a nice paint job."
1735,7209,"Its a REALLY OLD and SMALL airport, and i really didn't enjoy the stay. Even though i only had to stay there for 50 min, the services were pretty bad..."
1736,7225,"As an unaccompanied minor, my parents credit card information got stolen in the literal UM holding room. (These ratings are from the UM Program)"
1737,7231,"Bus shuttle between terminals outside is pretty m'eh, old busses that have no shocks so the luggage gets unforgivingly bounced around, and it takes a long, long time. The bags came out 40 minutes after the plane landed, even though the claim was relatively close to the gate, and it's an all American Airlines terminal so they should have it down pretty efficiently."
1738,7242,No problems
1739,7248,My least favorite airport. Everything is far away and the food options either fall short or have an hour-long line.
1740,7252,A absolute mess. It was horrible to get throught the airport especially with a dog and luggage. The trains were late and annoying.
1741,7262,"Leaving from ""McNamara terminal"" (Delta flight). Questionable check-in procedure, you must do the check-in by yourself at the machines (no alternative) but after you have a long queue to drop the luggage (and a badly controlled queue as well...). What is the gain of the self-check-in then? New safety procedure, totally different from standard... you keep your jacket on, but metallic objects and phones must go in the bags... might be more efficent on long term, now is just confusing. Layout of terminal is questionable too, very very long straight corridor... very long walks."
1742,7264,No free WiFi
1743,7270,THERE WAS DOG POOP SPREAD ALL OVER THE AUTO WALK WAY AND BY THE TRASH CANS. WAS NOT CLEANED UP FOR THE HOUR I WALKED BY TWICE.
1744,7300,Really small airport. Only 5 gates.
1745,7307,"Immigration here is the most complicated I've seen in the world. It seems every step in the process is designed to be more complicated for you. I don't understand why you go thru baggage claim first, then have to wind you way thru the queue with all your heavy luggage. Absolutely trash."
1746,7312,"I waited in a mile-long line at bag drop for two hours, which made me almost miss my flight. There was only one employee while the others were having conversations. Security wasn’t helpful that day."
1747,7354,"Harrisburg is the bare minimum airport possible in the United States. One runway, one terminal. A handful of food options, all of them overpriced and of poor quality. Never could figure out if the terminal even had a Wi-Fi system. This is the sort of airport that you use only when you have no other options. Having said that I'd rather fly here than drive to PHL."
1748,7361,"So In my opinion, the Honolulu airport is one of the most confusing airports I’ve been to, we did not find out that you had to go through agriculture to get to the mainland airlines, we made it with two minutes to spare, are flight was delayed by 3 hours because of the construction of the Honolulu Airport which made us have to run through the airport."
1749,7369,"Security line was near an hour long and the staff were kinda rude. Also, the USDA staff threw everyone’s luggage around while “checking for fruits.” The USDA’s X-ray machine also malfunctioned, causing bags to push each other off the conveyer belt and onto the floor"
1750,7375,"Pretty run down and awful looking. Not sure about public transport but the traffic did seem a bit chaotic. United Lounge was okay, it had a good view, however. The immigration officer was really cool, he even made small talk with us and told us about how he used to live in North Carolina"
1751,7376,Poorly laid out and signed. TSA was quick and fairly painless but every other aspect lacked - particularly the lack of options for fresh food in the terminal. Only one cafe where the menu is in Spanish isn’t good enough for an international terminal.
1752,7421,"Slowest bag claim in the world. Doesn’t matter the time of day or airline, minimum 20 minute wait."
1753,7425,"This is a very nice , small airport . One of the better Florida airports ."
1754,7430,"What an absolutely awful airport. Hot, cramped, not enough seating and the ‘lounge’ is a joke."
1755,7431,"What an absolutely awful airport. Hot, cramped, not enough seating and the ‘lounge’ is a joke."
1756,7446,"Smallest worst airport, avoid until the new terminal is complete, in probably last 2023 or early 2024."
1757,7447,"Narrow terminal/concourse, limited food/store options. The bathrooms were not clean. Difficult to get a Lyft/Uber/Taxi from the airport."
1758,7448,"Worst airport in the US. Not enough seats in terminal. 30 mins to wait on bag claim, another 30 mins for Economy Lot shuttle bus."
1759,7450,"MCI when it was built, totally fit the need for the area. Now that times have changed, especially with security, the airport is far from ideal. Only 4-5 per gates per post security area. Very few food options and in this instance, only one working Mens toilet for 100 or so people. Can’t wait for the renovations to be complete to see it become functional again."
1760,7462,"This is a VERY Mediocre airport. I love Hawaii but don't like KOA. The reason being is that it's extremely hot, all the vending machines and the water fountains are out of order. There's one restaurant in the entire airport. The WiFi was fine for downloading the UA app but it was finicky. Hope this place gets an upgrade."
1761,7464,"Usually small airports are quick and efficient. Not this one, took forever to move the bags about 50 yards."
1762,7465,"Not like any airport that I've been to. More like a bus terminal. No jetway to airplane. Must take ramps down to tarmac, thankfully it wasn't raining, but hard on my knees. Signage once in airport is 8 1/2 x 11 paper taped to posts. Best to just follow other passengers to baggage claim. Really just a jumble of open air buildings with no amenities. Really poor facility."
1763,7470,"2 hours in line for TSA!!! What a joke, loads of people missing there flights because TSA was to lazy to work more than 1 machine, shame on this excuse for an airstrip"
1764,7483,It was pretty nice. But when my kids walked out they saw the casino and thought it was an arcade for old people!????????????
1765,7491,"Took forever to get through the covid screening area. No air conditioning at the airport, it's kind of open. Crappy cell phone signal and no Ubers readily available."
1766,7494,ontime arrival
1767,7498,Stopover without getting out
1768,7513,"LAX is an embarrassment to the second largest city in the US. Traffic is slightly better since the airport inaugurated ""LAXit,"" a lot especially for rideshares. The problem is, unlike other airports, you can't catch your ride right outside the terminal, but, jetlagged and exhausted, you have to board a crowded shuttle to an offsite lot and wait again there. They're finishing an interterminal tram, but LAX still feels primitive and clunky compared to DAL, MIA or other better planned airports."
1769,7527,Small Midwestern airport whose FBO isn't really equipped to handle a charter EMB-145XL. Baggage handling difficult. The only de-icing truck they could find on departure was so broken down that it almost had to be pushed into place by hand.
1770,7537,"The absolute worst airport I have ever been to. Bare bones facilities, terrible food and drink services with the exception of Dunkin' Donuts, rude security staff, the airport is 2.5 hours away from Orlando and shouldn't even be considered an Orlando airport."
1771,7543,Everything shuts down after 8:30 pm! Landside doesn’t have any restaurants or places to eat properly. International airport unworthy
1772,7551,Busiest airport in the US and the western hemisphere for cargo flights.
1773,7554,MIA is not a good airport to transit. I was already stressed as there was little time between my flights. What I didn't need was the further stress created by the time it takes to transit. I also find US airports overpriced. There is the feeling that they know that passengers have no other options and up the price of everything.
1774,7555,Customs was a nightmare. More than 2 hours waiting. Dozens of passengers missed their connecting flights.
1775,7575,"This airport is terrible. Dirty in some places and a pain to navigate. The pick-up area by baggage claim is abysmal and the security presence is non-existent, cars are sitting there idle for way too long."
1776,7601,smooth
1777,7610,"TSA gets crazy here. The waiting line is across the airport entrance until the entrance door. They managed to increase the waiting time in the line from 30 Minutes two weeks ago to 50 Minutes. I was warned as friends had to queue up for an hour. If you want to fly from BNA, calculate an hour for TSA. No United Lounge available. The waiting seats look nice, made of stainless steel. Prevent you to sit too long..."
1778,7617,"The new terminal is 20 mins away from rental car facility by shuttle. The free shuttles run only intermittently and are packed. New terminal looks nice, but the difficulty getting to the airport w/o dedicated off-ramp from highway is quizzical."
1779,7618,"Avoid at all costs. Getting to the airport is very slow, buses are rare and taxis expensive. No food between 8pm and 5am. Internet is spotty, disconnects randomly and is slow. Aircondition is set to max, bring warm clothes if staying for more than an hour. Security doesn't seem to be able to handle big passenger amounts. Shops and restaurants are very limited. Avoid this airport unless you really want to go to New Orleans."
1780,7620,Seriously the most poorly maintained terminal in the US. Many in third world countries are nicer than this. Food and dirt and insects everywhere. I felt greasy and dirty just existing here.
